name,vote_average,vote_count,overview,genres,keyword,trailer,imdb_id,quality_score,soup
Avatar the Last Airbender,7.759,1046,A young boy known as the Avatar must master the four elemental powers to save a world at war — and fight a ruthless enemy bent on stopping him.,"['Action & Adventure', 'Drama', 'Family', 'Sci-Fi & Fantasy']","['saving the world', 'monk', 'child hero', 'reincarnation', 'based on cartoon', 'nostalgic', 'live action remake', 'arrogant']",https://www.youtube.com/watch?v=xEmlE9Ianuo,tt9018736,0.8229351909996205,saving the world monk child hero reincarnation based on cartoon nostalgic live action remake arrogant Action & Adventure Drama Family Sci-Fi & Fantasy Action & Adventure Drama Family Sci-Fi & Fantasy Action & Adventure Drama Family Sci-Fi & Fantasy Action & Adventure Drama Family Sci-Fi & Fantasy Action & Adventure Drama Family Sci-Fi & Fantasy Action & Adventure Drama Family Sci-Fi & Fantasy Action & Adventure Drama Family Sci-Fi & Fantasy Action & Adventure Drama Family Sci-Fi & Fantasy Action & Adventure Drama Family Sci-Fi & Fantasy
Sonny with a Chance,7.8,341,"Allison ""Sonny"" Munroe makes the leap from the Midwest to Los Angeles to join the cast of ""So Random!,"" the most popular sketch comedy TV show for kids and tweens. Her fellow young actors are resident teen queen Tawni, super suave Nico, gregarious funnyman Grady and quirky Zora. Now Sonny must somehow balance these new friendships while adjusting to her family's decidedly different way of life in Hollywood. Meanwhile, Sonny must also contend with heartthrob Chad Dylan Cooper, star of the rival show ""MacKenzie Falls,"" who makes it known that he thinks his dramatic work is better than her comedy career.","['Comedy', 'Family']","['nostalgic', 'aspiring actor']",,tt1252374,0.6658970482695283,nostalgic aspiring actor Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family
Constantine,7.757,1599,A man struggling with his faith is haunted by the sins of his past but is suddenly thrust into the role of defending humanity from the gathering forces of darkness.,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']","['angel', 'magic', 'vertigo', 'exorcism', 'supernatural', 'possession', 'based on comic', 'demon', 'exorcist', 'demonic possession', 'ghost', 'dark fantasy', 'folklore', 'demon hunter', 'neo-noir']",https://www.youtube.com/watch?v=vtbinTXw9-s,tt3489184,0.7280701726995918,angel magic vertigo exorcism supernatural possession based on comic demon exorcist demonic possession ghost dark fantasy folklore demon hunter neo-noir Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy Action & Adventure Drama Sci-Fi & Fantasy
One Tree Hill,7.8,567,"In Tree Hill, North Carolina two half brothers share a last name and nothing else. Brooding, blue-collar Lucas is a talented street-side basketball player, but his skills are appreciated only by his friends at the river court. Popular, affluent Nathan basks in the hero-worship of the town, as the star of his high school team. And both boys are the son of former college ball player Dan Scott whose long ago choice to abandon Lucas and his mother Karen, will haunt him long into his life with wife Deb and their son Nathan.",['Drama'],"['sibling relationship', 'high school', 'basketball', 'teenage romance', 'teen drama']",https://www.youtube.com/watch?v=GIFbz7uTOKI,tt0368530,0.6542364968079384,sibling relationship high school basketball teenage romance teen drama Drama Drama Drama Drama Drama Drama Drama Drama Drama
Blood of Zeus,7.755,599,"In a brewing war between the gods of Olympus and the titans, Heron, a commoner living on the outskirts of ancient Greece, becomes mankind's best hope of surviving an evil demon army, when he discovers the secrets of his past.","['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']","['greek mythology', 'god', 'ancient greece', 'dark fantasy', 'demigod', 'anime', 'power']",https://www.youtube.com/watch?v=6hE2eOTEDJQ,tt10009170,0.7910685778948957,greek mythology god ancient greece dark fantasy demigod anime power Animation Action & Adventure Sci-Fi & Fantasy Animation Action & Adventure Sci-Fi & Fantasy Animation Action & Adventure Sci-Fi & Fantasy Animation Action & Adventure Sci-Fi & Fantasy Animation Action & Adventure Sci-Fi & Fantasy Animation Action & Adventure Sci-Fi & Fantasy Animation Action & Adventure Sci-Fi & Fantasy Animation Action & Adventure Sci-Fi & Fantasy Animation Action & Adventure Sci-Fi & Fantasy
Life on Mars,7.755,300,"A detective chief inspector from 2006 is investigating a serial killer when he is knocked over by a speeding car. Waking up, he finds himself mysteriously transported back in time to 1973. Initially struggling to come to terms with his situation, he has to come to terms with the old-fashioned technology and attitude of the day, while figuring out how he came to be trapped in the past.","['Crime', 'Drama', 'Mystery', 'Sci-Fi & Fantasy']","['1970s', 'time travel', 'northern england', 'police', 'police detective', 'manchester']",https://www.youtube.com/watch?v=xq_czCAub7k,tt0478942,0.6681132254789228,1970s time travel northern england police police detective manchester Crime Drama Mystery Sci-Fi & Fantasy Crime Drama Mystery Sci-Fi & Fantasy Crime Drama Mystery Sci-Fi & Fantasy Crime Drama Mystery Sci-Fi & Fantasy Crime Drama Mystery Sci-Fi & Fantasy Crime Drama Mystery Sci-Fi & Fantasy Crime Drama Mystery Sci-Fi & Fantasy Crime Drama Mystery Sci-Fi & Fantasy Crime Drama Mystery Sci-Fi & Fantasy
The Lost Room,7.754,486,"A detective investigates a mysterious motel room, which acts as a portal to an alternate universe.","['Mystery', 'Sci-Fi & Fantasy']","['hotel room', 'teleportation', 'time travel', 'alternate dimension', 'miniseries', 'super power', 'missing child']",https://www.youtube.com/watch?v=DfWrECLnFYU,tt0830361,0.7233989807685866,hotel room teleportation time travel alternate dimension miniseries super power missing child Mystery Sci-Fi & Fantasy Mystery Sci-Fi & Fantasy Mystery Sci-Fi & Fantasy Mystery Sci-Fi & Fantasy Mystery Sci-Fi & Fantasy Mystery Sci-Fi & Fantasy Mystery Sci-Fi & Fantasy Mystery Sci-Fi & Fantasy Mystery Sci-Fi & Fantasy
Wolf Pack,7.753,221,"When a raging wildfire releases a supernatural creature, four young adults find themselves drawn together under a full moon.","['Sci-Fi & Fantasy', 'Drama']","['based on novel or book', 'werewolf', 'lycanthrope']",https://www.youtube.com/watch?v=7vwYYmEd3J8,tt15487922,0.6654457209015635,based on novel or book werewolf lycanthrope Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama
The White Princess,7.752,294,"The story of Elizabeth of York, the White Queen's daughter, and her marriage to the Lancaster victor, Henry VII. Based on the Philippa Gregory book of the same name.","['Drama', 'War & Politics']","['england', 'monarchy', 'princess', 'royalty', 'miniseries', 'palace intrigue', 'historical drama', 'costume drama', '15th century', 'british royal family']",https://www.youtube.com/watch?v=TJ-q3_b3dkI,tt5705956,0.7117238478124974,england monarchy princess royalty miniseries palace intrigue historical drama costume drama 15th century british royal family Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics Drama War & Politics
Billions,7.751,1000,"A complex drama about power politics in the world of New York high finance. 

Shrewd, savvy U.S. Attorney Chuck Rhoades and the brilliant, ambitious hedge fund king Bobby ""Axe"" Axelrod are on an explosive collision course, with each using all of his considerable smarts, power and influence to outmaneuver the other. The stakes are in the billions in this timely, provocative series.",['Drama'],"['new york city', 'wall street', 'finances', 'wealth', 'stock market', 'hedge fund', 'white collar criminal']",https://www.youtube.com/watch?v=_raEUMLL-ZI,tt4270492,0.7731134477423895,new york city wall street finances wealth stock market hedge fund white collar criminal Drama Drama Drama Drama Drama Drama Drama Drama Drama
Hawaii Five-0,7.751,1826,"Steve McGarrett returns home to Oahu, in order to find his father's killer. The governor offers him the chance to run his own task force (Five-0). Steve's team is joined by Chin Ho Kelly, Danny ""Danno"" Williams, and Kono Kalakaua.","['Crime', 'Drama', 'Action & Adventure']","['hawaii', 'remake', 'task force', 'criminal investigation']",https://www.youtube.com/watch?v=xy30TGdaEAE,tt1600194,0.6243499696520916,hawaii remake task force criminal investigation Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure Crime Drama Action & Adventure
11.22.63,7.75,1681,"An English teacher travels back in time to prevent the Kennedy assassination, but discovers he is attached to the life he has made in a bygone era.","['Drama', 'Sci-Fi & Fantasy']","['assassination', 'lovesickness', 'based on novel or book', 'time travel', 'murder', 'miniseries', 'alternate history', 'john f. kennedy assassination', 'mysterious']",,tt2879552,0.6262061084658591,assassination lovesickness based on novel or book time travel murder miniseries alternate history john f. kennedy assassination mysterious Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy
Your Friendly Neighborhood Spider-Man,7.749,245,"Peter Parker is on his way to becoming a hero, but his path to get there is anything but ordinary.","['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Comedy']","['high school', 'superhero', 'based on comic', 'nostalgic', 'marvel cinematic universe (mcu)', 'teen superhero', 'origin story', '3d animation', 'inspirational', 'awestruck']",https://www.youtube.com/watch?v=N3J2JRQg040,tt16027074,0.6719369013070373,high school superhero based on comic nostalgic marvel cinematic universe (mcu) teen superhero origin story 3d animation inspirational awestruck Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy
Firefly Lane,7.7,293,"For decades, childhood best friends Kate and Tully have weathered life's storms together -- until a betrayal threatens to break them apart for good.",['Drama'],"['based on novel or book', '1970s', 'female friendship', 'bond', 'melodrama', 'sentimentality']",https://www.youtube.com/watch?v=xdHwNt4GXfM,tt9012876,0.6801850427799522,based on novel or book 1970s female friendship bond melodrama sentimentality Drama Drama Drama Drama Drama Drama Drama Drama Drama
DreamWorks Dragons,7.7,744,"From the creators of ""How to Train Your Dragon"" comes a new series that takes Hiccup and Toothless to the edge of adventure.","['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Comedy']","['vikings (norsemen)', 'dragon', 'based on movie']",https://www.youtube.com/watch?v=zm6UOYJF6rM,tt2325846,0.6458622010298626,vikings (norsemen) dragon based on movie Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy Animation Action & Adventure Sci-Fi & Fantasy Comedy
An Idiot Abroad,7.747,247,"An Idiot Abroad is a British travel documentary television series broadcast on Sky1 and Science, as well as spin-off books published by Canongate Books, created by Ricky Gervais and Stephen Merchant and starring Karl Pilkington. The ongoing theme of both the television series and the books is that Pilkington has no interest in global travel, so Merchant and Gervais make him travel while they stay in the United Kingdom and monitor his progress.","['Comedy', 'Documentary']",['travel'],https://www.youtube.com/watch?v=ETnBQF_1Kw8,tt1702042,0.7126980631234823,travel Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary
The Morning Show,7.745,869,"A behind-the-scenes look at the lives of the people who help America wake up in the morning, exploring the unique challenges faced by the men and women who carry out this daily televised ritual.",['Drama'],"['new york city', 'tv ratings', 'behind the scenes', 'television producer', 'morning show', 'television broadcast', 'television network', 'tv news anchor', 'news business', 'television journalist', 'public image', 'correspondent']",https://www.youtube.com/watch?v=iJjp5p51Cow,tt7203552,0.7069685333903172,new york city tv ratings behind the scenes television producer morning show television broadcast television network tv news anchor news business television journalist public image correspondent Drama Drama Drama Drama Drama Drama Drama Drama Drama
Locke & Key,7.745,1411,"After their dad's murder, three siblings move with their mom to his ancestral estate, where they discover magical keys that unlock powers — and secrets.","['Sci-Fi & Fantasy', 'Drama', 'Mystery']","['small town', 'magic', 'based on comic', 'supernatural power', 'power']",https://www.youtube.com/watch?v=_EonRi0yQOE,tt3007572,0.6302456048305567,small town magic based on comic supernatural power power Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery Sci-Fi & Fantasy Drama Mystery
The O.C.,7.745,905,"Ryan Atwood, a teen from the wrong side of the tracks, moves in with a wealthy family willing to give him a chance. But Ryan's arrival disturbs the status quo of the affluent, privileged community of Newport Beach, California.",['Drama'],"['california', 'troubled teen', 'unlikely lovers', 'teenage romance', 'teen drama']",https://www.youtube.com/watch?v=83luogMA61c,tt0362359,0.6414845844477669,california troubled teen unlikely lovers teenage romance teen drama Drama Drama Drama Drama Drama Drama Drama Drama Drama
Sharp Objects,7.744,1018,Reporter Camille Preaker confronts the psychological demons from her past when she returns to her hometown to investigate the murders of two young girls.,"['Crime', 'Drama', 'Mystery']","['based on novel or book', 'child murder', 'self-destruction', 'trauma', 'police chief', 'missouri', 'dysfunctional family', 'reporter', 'psychological thriller', 'alcoholic', 'hometown', 'murder investigation', 'drunkenness', 'complex', 'southern gothic', 'munchausen syndrome by proxy', 'dreary', 'intimate', 'violence', 'egotistical', 'cruel', 'distressing', 'tragic']",https://www.youtube.com/watch?v=-SGkL_Z3DbI,tt2649356,0.7918871948838975,based on novel or book child murder self-destruction trauma police chief missouri dysfunctional family reporter psychological thriller alcoholic hometown murder investigation drunkenness complex southern gothic munchausen syndrome by proxy dreary intimate violence egotistical cruel distressing tragic Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery
Eureka,7.744,690,"The sleepy Pacific Northwest town of Eureka is hiding a mysterious secret. The government has been relocating the world's geniuses and their families to this rustic town for years where innovation and chaos have lived hand in hand. U.S. Marshal Jack Carter stumbles upon this odd town after wrecking his car and becoming stranded there. When the denizens of the town unleash an unknown scientific creation, Carter jumps in to try to restore order and consequently learns of one of the country's best kept secrets.","['Sci-Fi & Fantasy', 'Comedy', 'Drama']","['technology', 'genius', 'futuristic', 'scientist', 'hope for future', 'invisible barrier', 'fringe science']",https://www.youtube.com/watch?v=WiPWghJQS3o,tt0796264,0.7417354577681996,technology genius futuristic scientist hope for future invisible barrier fringe science Sci-Fi & Fantasy Comedy Drama Sci-Fi & Fantasy Comedy Drama Sci-Fi & Fantasy Comedy Drama Sci-Fi & Fantasy Comedy Drama Sci-Fi & Fantasy Comedy Drama Sci-Fi & Fantasy Comedy Drama Sci-Fi & Fantasy Comedy Drama Sci-Fi & Fantasy Comedy Drama Sci-Fi & Fantasy Comedy Drama
V,6.812,778,"A re-imagining of the 1980s miniseries about the world's first encounter with an alien race in which the aliens call themselves The Visitors, and have a seemingly friendly agenda that may or may not be a cover for something more malevolent.","['Sci-Fi & Fantasy', 'Drama']","['remake', 'extraterrestrial', 'alien', 'alien invasion', 'grand', 'amused']",https://www.youtube.com/watch?v=eFCaTbj4_2c,tt1307824,0.6368633253641758,remake extraterrestrial alien alien invasion grand amused Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama
Step by Step,7.7,426,"Step by Step is an American television sitcom with two single parents, who spontaneously get married after meeting one another during a vacation, resulting in them becoming the heads of a large blended family","['Comedy', 'Family']","['big family', 'sitcom', 'blended family']",,tt0101205,0.6599005919951673,big family sitcom blended family Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family Comedy Family
Sweet Magnolias,7.74,258,"Lifelong friends Maddie, Helen and Dana Sue lift each other up as they juggle relationships, family and careers in the small Southern town of Serenity.",['Drama'],"['based on novel or book', 'shepherd', 'south carolina', 'romance']",https://www.youtube.com/watch?v=TEgrH93KLgY,tt9077540,0.7148006279485005,based on novel or book shepherd south carolina romance Drama Drama Drama Drama Drama Drama Drama Drama Drama
BEEF,7.7,851,A road rage incident between two strangers — a failing contractor and an unfulfilled entrepreneur — sparks a feud that brings out their darkest impulses.,"['Comedy', 'Drama']","['husband wife relationship', 'midlife crisis', 'marriage', 'coercion', 'anthology', 'revenge', 'dark comedy', 'billionaire', 'los angeles, california', 'east asian lead', 'road rage', 'country club', 'art exhibition', 'unfaithful wife', 'enemies', 'asian american', 'offbeat', 'intense', 'favors']",https://www.youtube.com/watch?v=Gq7zgg0AQSA,tt14403178,0.8034241653518011,"husband wife relationship midlife crisis marriage coercion anthology revenge dark comedy billionaire los angeles, california east asian lead road rage country club art exhibition unfaithful wife enemies asian american offbeat intense favors Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama"
Poldark,7.738,311,"Britain is in the grip of a chilling recession... falling wages, rising prices, civil unrest - only the bankers are smiling. It's 1783 and Ross Poldark returns from the American War of Independence to his beloved Cornwall to find his world in ruins: his father dead, the family mine long since closed, his house wrecked and his sweetheart pledged to marry his cousin. But Ross finds that hope and love can be found when you are least expecting it in the wild but beautiful Cornish landscape.",['Drama'],"['love triangle', 'england', 'based on novel or book', 'romance', 'period drama', 'historical', 'military', 'costume drama', 'rural setting', 'period piece', 'romantic', 'lovers reunion']",https://www.youtube.com/watch?v=7A0U6kQNCN0,tt3636060,0.7375192476043271,love triangle england based on novel or book romance period drama historical military costume drama rural setting period piece romantic lovers reunion Drama Drama Drama Drama Drama Drama Drama Drama Drama
Sense8,7.738,1799,"One gunshot, one death, one moment out of time that irrevocably links eight minds in disparate parts of the world, putting them in each other's lives, each other's secrets, and in terrible danger. Ordinary people suddenly reborn as ""Sensates.""","['Sci-Fi & Fantasy', 'Drama']","['sexuality', 'identity', 'telepathy', 'secret agent', 'supernatural', 'conspiracy', 'superhuman', 'super power', 'bigotry', 'lgbt', 'persecution', 'social issues', 'mental link', 'anxious', 'psychic connection', 'grand', 'depressed', 'dramatic', 'romantic', 'awestruck', 'comforting']",https://www.youtube.com/watch?v=iKpKAlbJ7BQ,tt2431438,0.7880332559293579,sexuality identity telepathy secret agent supernatural conspiracy superhuman super power bigotry lgbt persecution social issues mental link anxious psychic connection grand depressed dramatic romantic awestruck comforting Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama
Godless,7.733,675,"A ruthless outlaw terrorizes the West in search of a former member of his gang, who’s found a new life in a quiet town populated only by women.","['Western', 'Drama']","['gunslinger', 'new mexico', 'wanted poster', 'widow', 'mining accident', 'outlaw', 'on the run', 'gang', 'shootout', 'miniseries', 'mining town', 'standoff', '19th century', 'dark', 'gritty', 'violence']",https://www.youtube.com/watch?v=QxY86L9Y2bs,tt5516154,0.7469563583668017,gunslinger new mexico wanted poster widow mining accident outlaw on the run gang shootout miniseries mining town standoff 19th century dark gritty violence Western Drama Western Drama Western Drama Western Drama Western Drama Western Drama Western Drama Western Drama Western Drama
Siren,7.733,3405,"The coastal town of Bristol Cove is known for its legend of once being home to mermaids. When the arrival of a mysterious girl proves this folklore all too true, the battle between man and sea takes a very vicious turn as these predatory beings return to reclaim their right to the ocean.","['Sci-Fi & Fantasy', 'Drama']","['mermaid', 'siren']",https://www.youtube.com/watch?v=Ztw8iOx7R78,tt5615700,0.611722200808285,mermaid siren Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama
Ash vs Evil Dead,7.7,1715,"Bruce Campbell reprises his role as Ash Williams, an aging lothario and chainsaw-handed monster hunter who’s spent the last three decades avoiding maturity, and the terrors of the Evil Dead. But when a Deadite plague threatens to destroy all of mankind, he’s forced to face his demons — both metaphorical and literal.","['Comedy', 'Action & Adventure', 'Sci-Fi & Fantasy']","['horror spoof', 'demon', 'living dead', 'demon hunter', 'horror']",https://www.youtube.com/watch?v=-Yq3jeOmxSk,tt4189022,0.8439483019276613,horror spoof demon living dead demon hunter horror Comedy Action & Adventure Sci-Fi & Fantasy Comedy Action & Adventure Sci-Fi & Fantasy Comedy Action & Adventure Sci-Fi & Fantasy Comedy Action & Adventure Sci-Fi & Fantasy Comedy Action & Adventure Sci-Fi & Fantasy Comedy Action & Adventure Sci-Fi & Fantasy Comedy Action & Adventure Sci-Fi & Fantasy Comedy Action & Adventure Sci-Fi & Fantasy Comedy Action & Adventure Sci-Fi & Fantasy
Lost Girl,7.732,441,"The gorgeous and charismatic Bo is a supernatural being called a succubus who feeds on the energy of humans, sometimes with fatal results. Refusing to embrace her supernatural clan and its rigid hierarchy, Bo is a renegade who takes up the fight for the underdog while searching for the truth about her own mysterious origins.","['Sci-Fi & Fantasy', 'Drama']","['love triangle', 'fairy', 'supernatural', 'werewolf', 'succubus', 'interspecies romance', 'elfpunk', 'urban fantasy']",https://www.youtube.com/watch?v=W057R9MNRw4,tt1429449,0.6961876047412408,love triangle fairy supernatural werewolf succubus interspecies romance elfpunk urban fantasy Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama
The Prisoner,7.7,203,"After resigning, a secret agent is abducted and taken to what looks like an idyllic village, but is really a bizarre Kafkaesque prison. His warders demand information. He gives them nothing, but only tries to escape.","['Drama', 'Sci-Fi & Fantasy', 'Mystery']","['small town', 'kidnapping', 'trapped', 'orwellian']",https://www.youtube.com/watch?v=EhveNJZnfx4,tt0061287,0.6320109450409485,small town kidnapping trapped orwellian Drama Sci-Fi & Fantasy Mystery Drama Sci-Fi & Fantasy Mystery Drama Sci-Fi & Fantasy Mystery Drama Sci-Fi & Fantasy Mystery Drama Sci-Fi & Fantasy Mystery Drama Sci-Fi & Fantasy Mystery Drama Sci-Fi & Fantasy Mystery Drama Sci-Fi & Fantasy Mystery Drama Sci-Fi & Fantasy Mystery
God Friended Me,7.7,202,"A self-proclaimed ""pesky atheist"" is encouraged to help strangers by someone claiming to be God who friends him on Facebook.","['Drama', 'Family', 'Mystery', 'Comedy']","['atheist', 'god', 'good deed', 'facebook']",https://www.youtube.com/watch?v=o6XfmicoyZw,tt7948998,0.6865740437014447,atheist god good deed facebook Drama Family Mystery Comedy Drama Family Mystery Comedy Drama Family Mystery Comedy Drama Family Mystery Comedy Drama Family Mystery Comedy Drama Family Mystery Comedy Drama Family Mystery Comedy Drama Family Mystery Comedy Drama Family Mystery Comedy
MacGyver,7.304,960,20-something Angus MacGyver creates a clandestine organization where he uses his knack for solving problems in unconventional ways to help prevent disasters from happening.,"['Drama', 'Action & Adventure']","['technology', 'secret government organization', 'remake', 'escape', 'agent']",,tt1399045,0.6321141542240106,technology secret government organization remake escape agent Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure
The Night Manager,7.729,1239,"Former British soldier Jonathan Pine navigates the shadowy recesses of Whitehall and Washington where an unholy alliance operates between the intelligence community and the secret arms trade. To infiltrate the inner circle of lethal arms dealer Richard Onslow Roper, Pine must himself become a criminal.","['Drama', 'Mystery', 'Crime']","['spy', 'based on novel or book', 'undercover', 'espionage', 'arms dealer', 'neo-noir', 'spy thriller']",https://www.youtube.com/watch?v=g-ZcaKdvML8,tt1399664,0.7881283242449407,spy based on novel or book undercover espionage arms dealer neo-noir spy thriller Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime
The Night Agent,7.7,1075,"Brought together by a midnight phone call, an FBI agent and a cybersecurity expert must unravel an ever-growing web of political conspiracies.","['Action & Adventure', 'Drama', 'Mystery']","['based on novel or book', 'the white house', 'fbi', 'oval office', 'conspiracy', 'political', 'fbi agent', 'spies', 'thriller', 'exciting', 'action']",https://www.youtube.com/watch?v=YDbnY9Obsfs,tt13918776,0.7559974626222409,based on novel or book the white house fbi oval office conspiracy political fbi agent spies thriller exciting action Action & Adventure Drama Mystery Action & Adventure Drama Mystery Action & Adventure Drama Mystery Action & Adventure Drama Mystery Action & Adventure Drama Mystery Action & Adventure Drama Mystery Action & Adventure Drama Mystery Action & Adventure Drama Mystery Action & Adventure Drama Mystery
NCIS: Hawaiʻi,7.725,316,"Jane Tennant, the first female Special Agent in Charge of NCIS Pearl Harbor, and her unwavering team of specialists balance duty to family and country while investigating high-stakes crimes involving military personnel, national security and the mysteries of the sun-drenched island paradise itself.","['Crime', 'Drama']",['hawaii'],https://www.youtube.com/watch?v=OcSDac7x_bM,tt14218674,0.6667834018037199,hawaii Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama
In the Dark,7.723,204,"Murphy is a flawed and irreverent woman who just happens to be blind and is the only “witness” to the murder of her drug-dealing friend, Tyson. When the police dismiss her story, she sets out with her dog, Pretzel, to find the killer while also managing her colorful dating life and the job she hates at Guiding Hope, the guide-dog school owned by her overprotective parents.","['Drama', 'Comedy']",['blind woman'],https://www.youtube.com/watch?v=xoo1CDCBYy8,tt7772602,0.6749229529525442,blind woman Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy Drama Comedy
We Bare Bears,7.723,1825,"Three brother bears awkwardly attempt to find their place in civilized  society, whether they're looking for food, trying to make human friends,  or scheming to become famous on the internet. Grizzly, Panda and Ice  Bear stack atop one another when they leave their cave and explore the  hipster environs of the San Francisco Bay Area, and it's clear the  siblings have a lot to learn about a technologically driven world. By  their side on many adventures are best friend Chloe (the only human  character in the cast), fame-obsessed panda Nom Nom, and Charlie, aka  Bigfoot.","['Family', 'Comedy', 'Animation', 'Kids']","['cartoon', 'bear', 'adventurer', 'calm', 'ambiguous', 'enchant']",https://www.youtube.com/watch?v=Pc7_-y4g2Lc,tt4839610,0.623722930407353,cartoon bear adventurer calm ambiguous enchant Family Comedy Animation Kids Family Comedy Animation Kids Family Comedy Animation Kids Family Comedy Animation Kids Family Comedy Animation Kids Family Comedy Animation Kids Family Comedy Animation Kids Family Comedy Animation Kids Family Comedy Animation Kids
